614804,2018-10-01,00:00:02,Approve,£1349.0,49,Crosshaven,51.79833,-8.30083,IE
1432617,2018-10-01,00:00:02,Approve,€911.32,91,Hatton,52.30007,-1.6326,GB
1149532,2018-10-01,00:00:02,Approve,£772.19,77,Kilcock,53.40222,-6.67083,IE
464394,2018-10-01,00:00:02,Approve,£732.59,41,Puhuitze,21.67609,-99.06715,MX
967352,2018-10-01,00:00:02,Approve,£937.76,67,Glenariff,55.05,-6.06667,IE
713896,2018-10-01,00:00:02,Decline,€1191.35,54,Xihe,31.00843,114.0096,CN
946510,2018-10-01,00:00:02,Approve,£120.98,66,Tobercurry,54.05,-8.73333,IE
1306629,2018-10-01,00:00:02,Approve,€59.88,85,Heacham,52.90782,0.49387,GB
1213896,2018-10-01,00:00:02,Approve,€682.48,80,Mooncoin,52.28944,-7.24833,IE
920185,2018-10-01,00:00:02,Approve,£36.77,65,Canal Fulton,40.88978,-81.59762,US
208888,2018-10-01,00:00:03,Approve,€979.72,28,Eadestown,53.20278,-6.57806,IE
507207,2018-10-01,00:00:03,Approve,€448.74,44,Byala Slatina,43.46667,23.93333,BG
36955,2018-10-01,00:00:03,Decline,€868.77,19,Drommahane,52.10472,-8.69139,IE
1351282,2018-10-01,00:00:03,Approve,£1097.65,87,Williton,51.16236,-3.32208,GB
643339,2018-10-01,00:00:03,Approve,£1080.62,51,Howth,53.38778,-6.06528,IE
414726,2018-10-01,00:00:03,Approve,£1168.41,39,Duebendorf / Meiershofstrasse,47.39825,8.61458,CH
1467038,2018-10-01,00:00:04,Approve,£821.86,93,Fethard,52.46722,-7.69111,IE
1368918,2018-10-01,00:00:04,Approve,£769.93,88,Jose Guadalupe Rodriguez,24.31912,-104.08002,MX
30254,2018-10-01,00:00:04,Approve,€1363.26,19,Piltown,52.35333,-7.34028,IE
634515,2018-10-01,00:00:04,Approve,€636.8,50,Baslow,53.24811,-1.62246,GB
1325277,2018-10-01,00:00:04,Approve,€730.44,86,Enniskillen,54.34615,-7.64133,IE
1057287,2018-10-01,00:00:04,Approve,€1088.72,72,Georgioupolis,35.36225,24.26013,GR
1444014,2018-10-01,00:00:04,Approve,€293.25,92,Thomastown,52.52667,-7.13722,IE
456152,2018-10-01,00:00:04,Decline,£1139.84,41,Paso Robles,35.62664,-120.691,US
135215,2018-10-01,00:00:04,Approve,£341.94,24,Mountmellick,53.11361,-7.32,IE
759117,2018-10-01,00:00:04,Approve,£856.03,56,Pertenhall,52.27934,-0.41448,GB
1292431,2018-10-01,00:00:04,Approve,€1303.47,84,Dunlewy,55.01667,-8.1,IE
172717,2018-10-01,00:00:04,Approve,€354.09,26,Sai Ngam,16.46862,99.88843,TH
647352,2018-10-01,00:00:04,Approve,€465.67,51,Kildalkey,53.57033,-6.90467,IE
1113289,2018-10-01,00:00:04,Approve,€1013.81,75,Ust'-Barguzin,53.41116,109.03103,RU
1336224,2018-10-01,00:00:04,Approve,€658.96,86,Sallins,53.24889,-6.66611,IE
934169,2018-10-01,00:00:04,Approve,£1009.51,65,Haverhill,52.08226,0.43891,GB
109055,2018-10-01,00:00:04,Approve,£304.78,23,Oldbawn,53.27556,-6.3675,IE
458084,2018-10-01,00:00:04,Decline,€126.18,41,Cikoneng,-7.3118,108.271,ID
742462,2018-10-01,00:00:05,Approve,£64.82,56,Ballyclerahan,52.41127,-7.75759,IE
216431,2018-10-01,00:00:05,Approve,£605.95,29,Taft Southwest (historical),27.97391,-97.40305,US
1054475,2018-10-01,00:00:05,Approve,£1313.9,72,Moate,53.39389,-7.71722,IE
442522,2018-10-01,00:00:05,Approve,€1217.27,40,Liverpool,53.41058,-2.97794,GB
390622,2018-10-01,00:00:06,Approve,€733.95,38,Muff,55.06667,-7.26667,IE
1233288,2018-10-01,00:00:06,Decline,£1199.51,81,Eslarn,49.58345,12.52156,DE
708257,2018-10-01,00:00:06,Approve,£982.84,54,Doneraile,52.21667,-8.58333,IE
292247,2018-10-01,00:00:07,Approve,€453.13,33,Stramtura,47.78333,24.13333,RO
1153975,2018-10-01,00:00:07,Approve,£235.07,77,Courtown,52.64424,-6.22899,IE
65154,2018-10-01,00:00:07,Approve,€217.29,21,Charlton Kings,51.88374,-2.04239,GB
735085,2018-10-01,00:00:07,Approve,€628.04,55,Ballisodare,54.2111,-8.50865,IE
994359,2018-10-01,00:00:07,Approve,€643.77,69,Budogoshch',59.28158,32.47074,RU
1064904,2018-10-01,00:00:07,Approve,£636.66,72,Corofin,52.94778,-9.06306,IE
301827,2018-10-01,00:00:07,Decline,€349.48,33,Cikarae,-6.5579,106.3817,ID
1151853,2018-10-01,00:00:07,Approve,€846.74,77,Confey,53.37923,-6.49052,IE
713889,2018-10-01,00:00:07,Approve,€521.93,54,Blacon,53.20832,-2.9253,GB
1457166,2018-10-01,00:00:07,Approve,€573.35,92,Trim,53.555,-6.79167,IE
1058305,2018-10-01,00:00:08,Approve,€1469.43,72,Brignais,45.67358,4.75484,FR
1199014,2018-10-01,00:00:08,Approve,€806.3,79,Bruree,52.42194,-8.66417,IE
178056,2018-10-01,00:00:08,Approve,€46.15,27,Aloja,57.76723,24.87743,LV
846521,2018-10-01,00:00:08,Approve,£229.68,61,Thurles,52.68194,-7.80222,IE
38260,2018-10-01,00:00:08,Approve,£1289.99,19,Long Stratton,52.48803,1.23478,GB
1045736,2018-10-01,00:00:08,Approve,£780.89,71,Glin,52.57028,-9.28278,IE
511778,2018-10-01,00:00:08,Approve,£387.08,44,Solopaca,41.19535,14.54767,IT
216152,2018-10-01,00:00:08,Approve,€764.42,29,Glenties,54.7975,-8.2825,IE
840074,2018-10-01,00:00:08,Approve,£918.71,61,Chop,48.43198,22.20555,UA
1424796,2018-10-01,00:00:08,Approve,£828.85,91,Broughshane,54.8926,-6.20899,IE
446546,2018-10-01,00:00:09,Approve,£1155.15,40,Ely,52.39964,0.26196,GB
586554,2018-10-01,00:00:09,Approve,£377.39,48,Twomileborris,52.67167,-7.72,IE
1019539,2018-10-01,00:00:09,Approve,€97.76,70,Grazhdanskoye,44.23,42.7698,RU
380426,2018-10-01,00:00:09,Approve,€645.19,37,Ballykelly,55.04425,-7.01855,IE
568180,2018-10-01,00:00:09,Approve,€1127.72,47,Huelkail,-9.6239,124.0019,ID
1203375,2018-10-01,00:00:09,Approve,£302.86,79,Bellaghy,54.8087,-6.51918,IE
380721,2018-10-01,00:00:09,Approve,£1116.59,37,Kirkhill,57.47662,-4.41324,GB
1472247,2018-10-01,00:00:09,Approve,€363.52,93,Edgeworthstown,53.7,-7.61667,IE
563621,2018-10-01,00:00:09,Approve,€1496.77,46,Pojogeni,44.99119,23.48425,RO
888849,2018-10-01,00:00:09,Approve,€862.3,63,Ballyclare,54.75089,-5.99944,IE
658242,2018-10-01,00:00:09,Approve,£66.33,51,Ain AlBaraha,24.75806,43.77389,SA
802690,2018-10-01,00:00:09,Approve,£962.47,59,Freshford,52.73417,-7.39889,IE
829599,2018-10-01,00:00:09,Approve,£1208.5,60,Oakington,52.26044,0.06849,GB
475055,2018-10-01,00:00:10,Approve,£1035.45,42,Greyabbey,54.53483,-5.56028,IE
870285,2018-10-01,00:00:10,Approve,£1491.61,62,Jitonhueca,27.06167,-109.605,MX
1119721,2018-10-01,00:00:11,Approve,£1035.9,75,Glin,52.57028,-9.28278,IE
1295948,2018-10-01,00:00:11,Approve,€1039.93,84,Dahuangwei,39.53126,113.07186,CN
1168458,2018-10-01,00:00:11,Approve,£276.99,77,Clara,53.3425,-7.61389,IE
1184576,2018-10-01,00:00:11,Approve,€1033.33,78,Bradley Cross,51.27488,-2.76256,GB
305637,2018-10-01,00:00:11,Decline,€1389.56,33,Carnlough,54.99185,-5.99038,IE
352837,2018-10-01,00:00:11,Approve,£255.04,36,Tiancheng,30.86761,108.36969,CN
1193179,2018-10-01,00:00:11,Approve,€114.48,79,Roosky,53.83333,-7.91667,IE
44911,2018-10-01,00:00:11,Approve,£321.63,20,Salcedo,15.85722,120.6,PH
761487,2018-10-01,00:00:11,Decline,£815.41,57,Ballinrobe,53.63333,-9.23333,IE
1203209,2018-10-01,00:00:11,Approve,€249.19,79,Marshfield,51.46194,-2.32,GB
1138694,2018-10-01,00:00:12,Decline,€107.56,76,Dunmanway,51.71667,-9.11667,IE
198078,2018-10-01,00:00:12,Approve,£667.99,28,Conceicao da Barra,-18.59333,-39.73222,BR
337363,2018-10-01,00:00:12,Approve,€96.52,35,Banagher,53.18861,-7.98667,IE
363356,2018-10-01,00:00:12,Approve,€682.6,36,Pierrefitte-Nestalas,42.96667,-0.06667,FR
1037138,2018-10-01,00:00:12,Approve,€997.42,71,Kilrea,54.95091,-6.55695,IE
764265,2018-10-01,00:00:12,Approve,£379.7,57,Heytesbury,51.1824,-2.10682,GB
144102,2018-10-01,00:00:12,Approve,£702.53,25,Malahide,53.45083,-6.15444,IE
549996,2018-10-01,00:00:12,Approve,€102.55,46,Wuquan,32.33222,106.64283,CN
1178793,2018-10-01,00:00:13,Decline,£1085.4,78,Castletown,52.72306,-6.18944,IE
3165,2018-10-01,00:00:13,Approve,€431.94,18,Champagne-sur-Seine,48.39794,2.79785,FR
400559,2018-10-01,00:00:13,Approve,€874.78,38,Robertstown,53.27417,-6.81778,IE
1112329,2018-10-01,00:00:13,Decline,€546.01,75,Longhorsley,55.24586,-1.76914,GB
142472,2018-10-01,00:00:14,Approve,£153.44,25,Dublin,53.33306,-6.24889,IE
201186,2018-10-01,00:00:14,Approve,£1022.18,28,Chaingy,47.88326,1.77059,FR
558555,2018-10-01,00:00:14,Approve,£1379.36,46,Larne,54.85,-5.81667,IE
184065,2018-10-01,00:00:14,Approve,€595.85,27,Sainte-Honorine-du-Fay,49.07775,-0.49295,FR
204757,2018-10-01,00:00:14,Approve,€1448.91,28,An Muileann gCearr,53.53333,-7.35,IE
551082,2018-10-01,00:00:14,Approve,€405.45,46,North Somercotes,53.44573,0.14103,GB
1405416,2018-10-01,00:00:14,Approve,£878.94,90,Castledawson,54.77723,-6.56227,IE
1426645,2018-10-01,00:00:14,Approve,£709.27,91,El Perello,40.87431,0.71125,ES
511614,2018-10-01,00:00:15,Approve,£1437.26,44,Banbridge,54.35,-6.28333,IE
162063,2018-10-01,00:00:15,Approve,€896.95,26,Guzelyurt,38.27722,34.37194,TR
136386,2018-10-01,00:00:15,Approve,€1050.85,25,Whitehead,54.75371,-5.70933,IE
1485607,2018-10-01,00:00:15,Approve,£531.66,94,Windlesham,51.36509,-0.65476,GB
77857,2018-10-01,00:00:15,Approve,£1253.69,21,Monaghan,54.25,-6.96667,IE
1235924,2018-10-01,00:00:15,Approve,£328.62,81,Lamanon,43.7006,5.08857,FR
1345143,2018-10-01,00:00:15,Approve,€559.67,87,Brownstown Cross Roads,53.13815,-6.84024,IE
234842,2018-10-01,00:00:15,Decline,£619.02,30,Siemiechow,49.85359,20.90595,PL
1490733,2018-10-01,00:00:15,Approve,£1355.82,94,Arklow,52.79306,-6.14139,IE
275227,2018-10-01,00:00:15,Approve,£980.68,32,Tetsworth,51.70961,-1.00564,GB
1189282,2018-10-01,00:00:16,Approve,€1453.61,79,Kilrush,52.63972,-9.48333,IE
159302,2018-10-01,00:00:16,Approve,€1408.74,26,Putnok,48.3,20.43333,HU
1195889,2018-10-01,00:00:17,Approve,£359.77,79,Lackagh,53.36697,-8.88047,IE
850124,2018-10-01,00:00:17,Approve,€1343.47,61,Al Hashimiyah,32.46392,35.21938,PS
509652,2018-10-01,00:00:17,Approve,€1310.83,44,Leighlinbridge,52.73639,-6.9725,IE
922929,2018-10-01,00:00:17,Approve,£30.03,65,Writtle,51.72906,0.42938,GB
1079647,2018-10-01,00:00:17,Approve,£228.78,73,Greystones,53.14083,-6.06306,IE
213663,2018-10-01,00:00:17,Decline,£1080.36,28,Santo Tomas,18.04194,-96.51389,MX
837867,2018-10-01,00:00:17,Approve,€758.75,61,Borrisokane,52.99528,-8.12806,IE
1044479,2018-10-01,00:00:17,Approve,£84.81,71,San Jose del Valle,20.76376,-105.22813,MX
378024,2018-10-01,00:00:17,Decline,£584.9,37,Rosslare,52.27583,-6.38444,IE
42150,2018-10-01,00:00:17,Approve,£419.3,20,Ridlington,52.61337,-0.756,GB
555525,2018-10-01,00:00:17,Approve,€574.93,46,Fountainstown,51.78392,-8.30097,IE
935408,2018-10-01,00:00:18,Approve,€1480.27,66,Nicolet,46.21676,-72.61582,CA
502296,2018-10-01,00:00:18,Approve,£1411.74,43,Ballywalter,54.54329,-5.48475,IE
448686,2018-10-01,00:00:18,Decline,£981.37,41,Perosa Argentina,44.95909,7.19167,IT
346826,2018-10-01,00:00:18,Approve,£1175.8,35,Belmullet,54.225,-9.99083,IE
147651,2018-10-01,00:00:18,Approve,€94.18,25,Caistor,53.49673,-0.31538,GB
1031601,2018-10-01,00:00:18,Approve,€520.22,70,Drumshanbo,54.05,-8.03333,IE
244004,2018-10-01,00:00:18,Approve,£639.7,30,Reze,47.18144,-1.54965,FR
577524,2018-10-01,00:00:18,Approve,£252.42,47,Bantry,51.68333,-9.45,IE
848156,2018-10-01,00:00:18,Approve,£908.36,61,Abdanan,32.9926,47.4198,IR
419190,2018-10-01,00:00:18,Approve,€743.0,39,Crossgar,54.39675,-5.76061,IE
257795,2018-10-01,00:00:18,Approve,€1012.97,31,Higham on the Hill,52.55555,-1.43565,GB
29367,2018-10-01,00:00:18,Approve,€45.86,19,Ballyjamesduff,53.86528,-7.20278,IE
111126,2018-10-01,00:00:18,Approve,€30.32,23,San Lorenzo,46.1272,8.20065,IT
1063243,2018-10-01,00:00:18,Approve,£611.95,72,Ennis,52.84361,-8.98639,IE
228075,2018-10-01,00:00:18,Decline,€1278.79,29,Itapevi,-23.54889,-46.93417,BR
323323,2018-10-01,00:00:18,Approve,£327.76,34,Cabra,53.36694,-6.29444,IE
622618,2018-10-01,00:00:18,Approve,€1266.77,49,Canford Heath,50.751,-1.96862,GB
616152,2018-10-01,00:00:19,Approve,€1104.5,49,Kilmacow,52.31723,-7.1775,IE
731179,2018-10-01,00:00:19,Approve,€866.61,55,West Fork,35.92425,-94.18854,US
243737,2018-10-01,00:00:19,Approve,£460.66,30,Fivemiletown,54.38333,-7.3,IE
136640,2018-10-01,00:00:19,Approve,£615.3,25,Port Deposit,39.60483,-76.11523,US
793345,2018-10-01,00:00:19,Approve,£1143.92,58,Moneymore,54.69229,-6.66956,IE
821573,2018-10-01,00:00:20,Approve,€1236.78,60,Meppershall,52.01713,-0.33991,GB
981706,2018-10-01,00:00:20,Approve,€462.5,68,Hartstown,53.39306,-6.42694,IE
75881,2018-10-01,00:00:20,Approve,€1323.06,21,Batalla Nacional,32.47611,-116.82139,MX
296935,2018-10-01,00:00:20,Approve,€992.38,33,Glenties,54.7975,-8.2825,IE
648688,2018-10-01,00:00:21,Approve,£414.23,51,Andradina,-20.89611,-51.37944,BR
1246715,2018-10-01,00:00:22,Approve,£672.52,81,Annalong,54.10823,-5.89966,IE
253221,2018-10-01,00:00:22,Approve,€1397.29,30,Chafford Hundred,51.4892,0.2944,GB
48444,2018-10-01,00:00:22,Approve,€341.03,20,Belgooly,51.73889,-8.49,IE
857033,2018-10-01,00:00:22,Approve,€50.22,61,Debesy,57.6515,53.8089,RU
574708,2018-10-01,00:00:22,Approve,€111.03,47,Patrickswell,52.59722,-8.70889,IE
431768,2018-10-01,00:00:22,Approve,£471.57,40,Les Loges-en-Josas,48.76377,2.14002,FR
540189,2018-10-01,00:00:22,Approve,€142.06,45,Ballaghaderreen,53.9,-8.58333,IE
503822,2018-10-01,00:00:22,Approve,£686.34,43,Crook,54.71252,-1.7497,GB
946916,2018-10-01,00:00:22,Approve,€1024.58,66,Moate,53.39389,-7.71722,IE
693727,2018-10-01,00:00:22,Approve,€700.48,53,Perito,40.29854,15.14746,IT
1361455,2018-10-01,00:00:22,Approve,€1336.09,87,Rathwire,53.50767,-7.1351,IE
211310,2018-10-01,00:00:22,Approve,£139.06,28,Carbonero el Mayor,41.12257,-4.26478,ES
1364159,2018-10-01,00:00:23,Decline,€325.5,88,Jobstown,53.27866,-6.40803,IE
1285504,2018-10-01,00:00:23,Approve,£1495.81,83,Donnington,51.95135,-1.72142,GB
1064199,2018-10-01,00:00:23,Approve,£1039.66,72,Castlebridge,52.38639,-6.44944,IE
1101805,2018-10-01,00:00:23,Approve,£1099.25,74,Bolanos de Campos,42.0068,-5.28428,ES
1390822,2018-10-01,00:00:23,Approve,£788.66,89,Claremorris,53.71667,-9,IE
1406841,2018-10-01,00:00:23,Approve,€290.34,90,Mably,46.08623,4.06607,FR
616360,2018-10-01,00:00:23,Approve,£1272.75,49,Durrow,52.84417,-7.3925,IE
648392,2018-10-01,00:00:23,Approve,€1165.23,51,Wandsworth,51.4577,-0.20784,GB
1407206,2018-10-01,00:00:23,Approve,€882.51,90,Tarbert,52.57278,-9.37528,IE
942543,2018-10-01,00:00:23,Approve,€39.39,66,Kablalan,5.77972,125.19778,PH
1158460,2018-10-01,00:00:23,Approve,€1407.49,77,Kilcock,53.40222,-6.67083,IE
815592,2018-10-01,00:00:23,Approve,£1181.54,59,Caparica,38.66179,-9.20032,PT
1414843,2018-10-01,00:00:23,Approve,£1361.24,90,Donaghadee,54.64126,-5.53591,IE
266698,2018-10-01,00:00:24,Approve,£945.75,31,Garmouth,57.66453,-3.10875,GB
1036654,2018-10-01,00:00:24,Approve,€418.63,71,Waterford,52.25833,-7.11194,IE
446783,2018-10-01,00:00:24,Decline,€650.35,40,Fartatesti,44.78333,24,RO
916276,2018-10-01,00:00:24,Approve,€1243.35,65,Balla,53.8032,-9.12913,IE
1046375,2018-10-01,00:00:24,Approve,£1137.49,71,Cetatele,47.59881,23.73945,RO
443640,2018-10-01,00:00:24,Approve,€445.95,40,Ballymena,54.86357,-6.27628,IE
387092,2018-10-01,00:00:24,Approve,€41.04,37,Forest Row,51.09641,0.03262,GB
1359319,2018-10-01,00:00:24,Approve,£1044.94,87,Rialto,53.33625,-6.29718,IE
809446,2018-10-01,00:00:24,Approve,€732.51,59,Bojongseler,-6.1427,106.0338,ID
752514,2018-10-01,00:00:24,Approve,€82.8,56,Roscrea,52.95111,-7.80167,IE
597430,2018-10-01,00:00:24,Approve,£832.98,48,Vidayanes,41.91011,-5.57424,ES
708564,2018-10-01,00:00:24,Approve,£32.72,54,Castlerock,55.15,-6.78333,IE
1177816,2018-10-01,00:00:24,Approve,£455.62,78,Badwell Ash,52.28333,0.91667,GB
269105,2018-10-01,00:00:24,Approve,€1261.34,31,Ballymote,54.08333,-8.51667,IE
286648,2018-10-01,00:00:24,Approve,€1253.55,32,Cinco Olivas,41.33966,-0.37116,ES
562519,2018-10-01,00:00:25,Approve,€1148.94,46,Whitegate,51.83056,-8.22972,IE
35675,2018-10-01,00:00:25,Approve,£764.9,19,Shuidong,30.78833,118.95444,CN
431644,2018-10-01,00:00:25,Approve,£268.49,40,Crossgar,54.39675,-5.76061,IE
1144442,2018-10-01,00:00:25,Approve,€600.02,76,Oxenhope,53.81233,-1.95196,GB
109978,2018-10-01,00:00:25,Approve,€694.83,23,Kenmare,51.88333,-9.58333,IE
858842,2018-10-01,00:00:25,Approve,£289.43,62,Glen Oaks,40.74705,-73.71152,US
506785,2018-10-01,00:00:25,Approve,€91.84,44,Booterstown,53.30447,-6.19985,IE
904632,2018-10-01,00:00:25,Decline,€896.73,64,Secunderabad,17.50427,78.54263,IN
298445,2018-10-01,00:00:25,Approve,£447.95,33,Kilcormac,53.17417,-7.72556,IE
711187,2018-10-01,00:00:25,Approve,£788.97,54,Crymych,51.97361,-4.64722,GB
51496,2018-10-01,00:00:25,Approve,€651.69,20,Leifear,54.83194,-7.48361,IE
162429,2018-10-01,00:00:25,Approve,£676.77,26,Brandscheid,50.22015,6.30848,DE
1345083,2018-10-01,00:00:25,Approve,€201.74,87,Sixmilebridge,52.74139,-8.77417,IE
907385,2018-10-01,00:00:25,Decline,£1310.29,64,Yongning,24.68,118.69,CN
1425820,2018-10-01,00:00:25,Approve,€1490.69,91,Ashbourne,53.51163,-6.39821,IE
1483411,2018-10-01,00:00:26,Approve,£1055.87,94,Rosneath,56.00985,-4.80151,GB
197123,2018-10-01,00:00:26,Approve,€105.78,28,Ballyboden,53.28056,-6.31639,IE
33501,2018-10-01,00:00:26,Approve,£880.28,19,Ouangolodougou,9.96837,-5.14882,CI
193752,2018-10-01,00:00:26,Approve,€550.6,27,Mullagh,53.81306,-6.95139,IE
1199012,2018-10-01,00:00:26,Approve,£130.27,79,Campulung,45.26667,25.05,RO
1094171,2018-10-01,00:00:26,Approve,€652.35,74,Saintfield,54.46046,-5.83065,IE
770681,2018-10-01,00:00:27,Approve,£1032.2,57,Barkway,52.002,0.01541,GB
609256,2018-10-01,00:00:27,Approve,£522.55,49,Ashford,53.00833,-6.11139,IE
832609,2018-10-01,00:00:27,Approve,£925.85,60,Higashikurume,35.75202,139.51169,JP
589464,2018-10-01,00:00:27,Approve,£1054.11,48,Enfield,53.41419,-6.83229,IE
567247,2018-10-01,00:00:27,Approve,€536.34,47,Bellingen,-30.45294,152.89911,AU
1106983,2018-10-01,00:00:27,Decline,£267.7,74,Tullyallen,53.73611,-6.42278,IE
511587,2018-10-01,00:00:27,Approve,€13.05,44,Tiptree,51.8123,0.7454,GB
746655,2018-10-01,00:00:27,Approve,£142.5,56,Quin,52.81861,-8.86694,IE
234981,2018-10-01,00:00:27,Approve,€278.19,30,Zhongguan,30.64958,120.18451,CN
1010960,2018-10-01,00:00:28,Approve,€1090.03,69,Blackrock,53.96405,-6.36514,IE
1354511,2018-10-01,00:00:28,Approve,€338.21,87,Lafayette,39.9936,-105.08971,US
70141,2018-10-01,00:00:28,Decline,€1479.21,21,Tinahely,52.79667,-6.46333,IE
1043197,2018-10-01,00:00:28,Decline,£127.4,71,Stakeford,55.1611,-1.57529,GB
1092296,2018-10-01,00:00:28,Approve,£1157.86,74,Glenties,54.7975,-8.2825,IE
530121,2018-10-01,00:00:28,Approve,£657.3,45,Algrange,49.36276,6.05094,FR
688390,2018-10-01,00:00:28,Approve,£473.48,53,Crossmolina,54.1,-9.31667,IE
1334251,2018-10-01,00:00:28,Approve,€1273.24,86,Guling,30.94099,109.08022,CN
